Day,Hour,Converged,V_650_pu,V_632_pu,V_633_pu,V_645_pu,V_646_pu,V_671HV_pu,V_684HV_pu,V_692HV_pu,V_675_pu,V_680_pu,V_611_pu,V_634_pu,V_671_pu,V_684_pu,V_692_pu,Res_kW,Com_kW,Ind_kW,Crit_kW,Total_Load_kW,Solar_kW,Wind_kW,Total_DER_kW,Solar_Irr_pu,Net_Import_kW,Loss_kW,L_Main_kW,L_671_kW,L_684_kW,L_692_kW,L_675_kW,L_680_kW
23,10,1,0.98997,0.98057,0.97893,0.98057,0.98057,0.97446,0.97317,0.97509,0.97715,0.97516,0.97317,0.96734,0.95148,0.9518,0.94991,757.39,753.06,1098.03,400.0,3008.48,1080.0,297.04,1377.04,0.9,1631.44,50.165,572.98,314.15,229.77,188.35,323.32,98.95
23,11,1,0.99042,0.98181,0.98022,0.98181,0.98181,0.97638,0.97505,0.97731,0.97974,0.97729,0.97505,0.96897,0.95357,0.95294,0.95219,735.81,777.56,1092.87,400.0,3006.24,1176.0,386.06,1562.06,0.98,1444.18,47.922,481.38,230.71,237.89,248.08,383.21,128.58
23,12,1,0.99066,0.98238,0.9808,0.98238,0.98238,0.97726,0.9759,0.97827,0.98079,0.97821,0.9759,0.96964,0.9553,0.95338,0.95317,730.55,791.52,1054.33,400.0,2976.4,1200.0,405.29,1605.29,1.0,1371.11,46.38,448.46,199.87,242.43,263.8,398.97,134.98
23,13,1,0.99023,0.9815,0.97978,0.9815,0.9815,0.9762,0.97482,0.97714,0.97957,0.9773,0.97482,0.96762,0.95345,0.9518,0.95201,793.99,810.2,1089.99,400.0,3094.18,1176.0,467.17,1643.17,0.98,1451.01,49.553,482.59,212.18,247.39,248.07,383.2,155.56
23,14,1,0.99021,0.9813,0.97972,0.9813,0.9813,0.97555,0.97417,0.97625,0.97839,0.97669,0.97417,0.96858,0.95197,0.9513,0.9511,729.09,805.33,1126.96,400.0,3061.38,1104.0,484.34,1588.34,0.92,1473.04,49.724,511.44,262.74,245.63,202.8,337.81,161.27
23,15,1,0.99013,0.98088,0.97916,0.98088,0.98088,0.97507,0.97374,0.97536,0.97698,0.97635,0.97374,0.967,0.95295,0.95167,0.95018,793.45,777.14,1059.28,400.0,3029.87,960.0,544.28,1504.28,0.8,1525.59,48.659,564.29,293.5,237.13,120.7,255.58,181.21
23,16,1,0.98987,0.97995,0.97808,0.97995,0.97995,0.97377,0.97257,0.9735,0.97441,0.9751,0.97257,0.96486,0.9524,0.95265,0.94836,860.3,701.78,1023.74,400.0,2985.82,720.0,566.61,1286.61,0.6,1699.21,49.856,656.82,362.6,214.35,9.54,143.86,188.63
23,17,1,0.98905,0.97792,0.97564,0.97792,0.97792,0.97135,0.97025,0.9706,0.97091,0.97273,0.97025,0.95952,0.95034,0.95206,0.94554,1040.93,642.19,1004.04,400.0,3087.16,420.0,583.47,1003.47,0.35,2083.69,57.251,783.26,426.15,195.75,84.53,48.98,194.24
23,18,1,0.98904,0.97776,0.97502,0.97776,0.97776,0.97199,0.97115,0.971,0.97103,0.97344,0.97115,0.95559,0.95312,0.95726,0.94594,1246.71,488.89,906.03,400.0,3041.63,120.0,616.38,736.38,0.1,2305.25,56.914,808.53,381.18,150.34,129.69,4.0,205.18
23,19,1,0.98931,0.97834,0.97511,0.97834,0.97834,0.97384,0.97327,0.97283,0.97283,0.97538,0.97327,0.95225,0.95761,0.96389,0.94772,1458.2,329.19,784.36,400.0,2971.75,24.0,655.19,679.19,0.02,2292.56,54.973,781.87,282.78,102.41,134.06,0.16,218.08
23,20,1,0.99007,0.98001,0.9767,0.98001,0.98001,0.9766,0.97625,0.97559,0.97559,0.97839,0.97625,0.95322,0.96155,0.9705,0.95042,1498.39,200.97,730.83,400.0,2830.19,0.1,762.9,763.0,0.0,2067.19,49.649,701.76,190.12,63.27,134.91,0.0,253.88
23,21,1,0.99105,0.98196,0.97896,0.98196,0.98196,0.9789,0.97869,0.97789,0.97789,0.98047,0.97869,0.95767,0.96522,0.97529,0.95278,1366.94,118.29,667.32,400.0,2552.55,0.1,673.68,673.78,0.0,1878.77,41.334,638.18,172.5,37.57,134.91,0.0,224.24
23,22,1,0.99249,0.9849,0.98252,0.9849,0.9849,0.98206,0.98189,0.98106,0.98106,0.98356,0.98189,0.96572,0.96956,0.97911,0.95604,1091.43,96.55,613.23,400.0,2201.21,0.1,640.1,640.2,0.0,1561.01,30.022,529.08,158.66,30.89,134.9,0.0,213.08
23,23,1,0.99374,0.98745,0.98563,0.98745,0.98745,0.9848,0.98466,0.9838,0.9838,0.98621,0.98466,0.9728,0.97338,0.98231,0.95886,842.53,81.19,563.01,400.0,1886.73,0.1,606.51,606.61,0.0,1280.12,21.916,433.11,148.09,26.14,134.89,0.0,201.91
24,0,1,0.99467,0.98936,0.98808,0.98936,0.98936,0.9866,0.98646,0.98561,0.98561,0.98793,0.98646,0.97906,0.97518,0.98409,0.96071,597.29,81.66,564.32,400.0,1643.27,0.1,573.23,573.33,0.0,1069.94,17.019,361.5,159.86,26.39,134.88,0.0,190.84
24,1,1,0.99522,0.99055,0.98946,0.99055,0.99055,0.98805,0.98792,0.98706,0.98706,0.98948,0.98792,0.98177,0.97721,0.98562,0.9622,511.12,79.24,537.03,400.0,1527.39,0.1,615.66,615.76,0.0,911.63,14.692,308.05,135.78,25.69,134.88,0.0,204.95
24,2,1,0.99548,0.99114,0.99019,0.99114,0.99114,0.98869,0.98855,0.9877,0.9877,0.99025,0.98855,0.9835,0.97732,0.98625,0.96286,446.05,79.32,563.2,400.0,1488.57,0.1,668.99,669.09,0.0,819.48,13.995,277.16,126.91,25.74,134.88,0.0,222.68
24,3,1,0.99571,0.99163,0.99075,0.99163,0.99163,0.9893,0.98916,0.9883,0.9883,0.99085,0.98916,0.98457,0.97842,0.9869,0.96348,412.7,77.7,539.1,400.0,1429.5,0.1,668.48,668.58,0.0,760.92,13.068,257.38,118.45,25.25,134.88,0.0,222.52
24,4,1,0.99548,0.99111,0.99023,0.99111,0.99111,0.98851,0.98837,0.98752,0.98752,0.98999,0.98837,0.98399,0.97679,0.98612,0.96268,415.74,77.78,579.6,400.0,1473.12,0.1,638.79,638.89,0.0,834.23,14.037,282.03,141.96,25.24,134.85,0.0,212.63
24,5,1,0.99496,0.98995,0.98893,0.98995,0.98995,0.98698,0.98681,0.98598,0.98599,0.98828,0.98681,0.98174,0.975,0.98408,0.9611,478.04,94.32,591.56,400.0,1563.92,24.0,558.21,582.21,0.02,981.71,15.897,339.38,178.02,30.49,134.71,0.16,185.85
24,6,1,0.99325,0.98632,0.98486,0.98632,0.98632,0.98233,0.98205,0.98135,0.98137,0.98339,0.98205,0.97449,0.9681,0.97747,0.95634,682.51,158.94,696.27,400.0,1937.72,120.0,454.85,574.85,0.1,1362.87,24.482,496.06,264.52,50.73,130.88,4.0,151.46
24,7,1,0.99105,0.98183,0.97989,0.98183,0.98183,0.9765,0.97595,0.97568,0.9759,0.97745,0.97595,0.96617,0.95849,0.96685,0.95051,894.04,318.49,870.21,400.0,2482.74,360.0,404.85,764.85,0.3,1717.89,39.291,662.74,357.6,99.67,98.86,35.99,134.82
24,8,1,0.98948,0.97884,0.97673,0.97884,0.97884,0.97244,0.97155,0.97206,0.97283,0.97325,0.97155,0.96177,0.95081,0.95671,0.94696,969.14,522.37,1034.37,400.0,2925.88,660.0,341.68,1001.68,0.55,1924.2,52.108,742.07,409.97,160.52,13.0,120.9,113.8
24,9,1,0.98965,0.97955,0.97779,0.97955,0.97955,0.97297,0.97182,0.97311,0.97454,0.97371,0.97182,0.96536,0.94986,0.95271,0.94799,810.1,673.83,1103.37,400.0,2987.3,900.0,309.32,1209.32,0.75,1777.98,51.797,663.43,385.95,205.76,90.42,224.67,103.04
24,10,1,0.99019,0.98105,0.97943,0.98105,0.98105,0.97516,0.97389,0.97579,0.97784,0.97593,0.97389,0.96798,0.95256,0.95281,0.95062,748.43,741.79,1081.29,400.0,2971.51,1080.0,327.91,1407.91,0.9,1563.6,48.295,550.51,295.02,226.78,188.32,323.32,109.23
24,11,1,0.99013,0.98117,0.97959,0.98117,0.98117,0.97537,0.974,0.9763,0.97873,0.97619,0.974,0.96843,0.95184,0.95116,0.95115,729.94,804.25,1124.73,400.0,3058.92,1176.0,347.63,1523.63,0.98,1535.29,50.595,510.9,261.88,245.23,248.04,383.18,115.78
24,12,1,0.99049,0.982,0.98037,0.982,0.982,0.97677,0.97546,0.97779,0.98031,0.97767,0.97546,0.96885,0.95425,0.95355,0.95267,753.33,769.84,1079.88,400.0,3003.05,1200.0,381.28,1581.28,1.0,1421.77,47.431,466.44,209.98,235.81,263.8,398.97,126.99
24,13,1,0.99014,0.98128,0.97955,0.98128,0.98128,0.97589,0.97452,0.97683,0.97925,0.97691,0.97452,0.96728,0.95304,0.95169,0.95169,800.59,803.44,1094.43,400.0,3098.46,1176.0,433.2,1609.2,0.98,1489.26,50.041,495.58,222.85,245.25,248.07,383.18,144.25
24,14,1,0.99039,0.98167,0.98009,0.98167,0.98167,0.9761,0.97474,0.9768,0.97895,0.97722,0.97474,0.96895,0.95339,0.95209,0.95166,728.9,796.99,1087.58,400.0,3013.47,1104.0,475.1,1579.1,0.92,1434.37,47.877,498.7,250.22,243.46,202.81,337.84,158.21
24,15,1,0.99006,0.98071,0.97904,0.98071,0.98071,0.97471,0.97341,0.975,0.97663,0.97594,0.97341,0.96721,0.95183,0.9517,0.94983,772.58,764.69,1094.16,400.0,3031.43,960.0,519.47,1479.47,0.8,1551.96,49.447,573.69,309.83,233.3,120.74,255.57,172.96
24,16,1,0.98955,0.97926,0.97733,0.97926,0.97926,0.97284,0.97161,0.97257,0.97349,0.97412,0.97161,0.96368,0.95111,0.95103,0.94746,887.2,725.9,1039.24,400.0,3052.34,720.0,542.28,1262.28,0.6,1790.06,52.728,686.37,382.57,221.04,9.81,143.86,180.54
24,17,1,0.98903,0.97786,0.97549,0.97786,0.97786,0.97142,0.97034,0.97067,0.97098,0.97276,0.97034,0.95876,0.95112,0.95241,0.94561,1079.17,632.66,971.84,400.0,3083.67,420.0,566.96,986.96,0.35,2096.71,57.072,788.01,417.85,192.96,84.55,48.98,188.75
24,18,1,0.98942,0.97858,0.97586,0.97858,0.97858,0.9732,0.97239,0.97222,0.97225,0.97478,0.97239,0.95657,0.95527,0.95888,0.94712,1238.74,475.12,863.79,400.0,2977.65,120.0,666.61,786.61,0.1,2191.04,53.387,770.52,346.49,146.57,130.04,4.0,221.88
24,19,1,0.98902,0.97779,0.97439,0.97779,0.97779,0.97338,0.97282,0.97238,0.97238,0.97501,0.97282,0.95026,0.957,0.9635,0.94728,1534.56,327.03,791.21,400.0,3052.8,24.0,692.15,716.15,0.02,2336.65,58.013,797.39,271.87,101.65,133.93,0.16,230.36
24,20,1,0.99031,0.9805,0.97733,0.9805,0.9805,0.97705,0.9767,0.97604,0.97604,0.97879,0.9767,0.95484,0.9622,0.97089,0.95088,1438.86,202.82,721.9,400.0,2763.58,0.1,740.24,740.34,0.0,2023.24,47.143,686.32,195.28,63.9,134.92,0.0,246.35
24,21,1,0.99103,0.98194,0.97888,0.98194,0.98194,0.97897,0.97876,0.97797,0.97797,0.98058,0.97876,0.95723,0.9656,0.97529,0.95286,1389.61,120.72,653.01,400.0,2563.34,0.1,688.09,688.19,0.0,1875.15,41.657,637.02,163.62,38.34,134.91,0.0,229.02
24,22,1,0.99228,0.98439,0.98195,0.98439,0.98439,0.98136,0.9812,0.98036,0.98036,0.98266,0.9812,0.96475,0.96915,0.97848,0.95532,1116.22,94.2,598.84,400.0,2209.26,0.1,555.88,555.98,0.0,1653.28,31.248,560.24,181.09,30.1,134.9,0.0,185.07
24,23,1,0.99371,0.98738,0.98559,0.98738,0.98738,0.98464,0.9845,0.98364,0.98364,0.986,0.9845,0.9729,0.97314,0.98217,0.95869,832.85,80.86,566.95,400.0,1880.66,0.1,582.88,582.98,0.0,1297.68,21.965,438.98,157.18,26.03,134.89,0.0,194.05
25,0,1,0.99473,0.98946,0.98822,0.98946,0.98946,0.98669,0.98655,0.98569,0.98569,0.98795,0.98655,0.97941,0.97551,0.98429,0.9608,583.35,77.9,552.2,400.0,1613.45,0.1,544.81,544.91,0.0,1068.54,16.65,360.96,164.03,25.18,134.88,0.0,181.39
25,1,1,0.99506,0.99024,0.9891,0.99024,0.99024,0.98767,0.98753,0.98668,0.98668,0.98913,0.98753,0.98111,0.97638,0.98515,0.96181,530.99,82.03,558.47,400.0,1571.49,0.1,627.27,627.37,0.0,944.12,15.42,319.12,140.06,26.57,134.89,0.0,208.82
25,2,1,0.99564,0.99149,0.99055,0.99149,0.99149,0.98922,0.98908,0.98822,0.98822,0.99081,0.98908,0.98394,0.97835,0.98681,0.9634,441.14,78.01,538.63,400.0,1457.78,0.1,687.3,687.4,0.0,770.38,13.358,260.6,112.1,25.35,134.87,0.0,228.76
25,3,1,0.99556,0.99131,0.99042,0.99131,0.99131,0.98886,0.98872,0.98787,0.98787,0.99042,0.98872,0.98408,0.97748,0.98636,0.96304,422.79,81.45,563.58,400.0,1467.82,0.1,669.51,669.61,0.0,798.21,13.707,269.92,127.53,26.44,134.86,0.0,222.85
25,4,1,0.99554,0.99129,0.99038,0.99129,0.99129,0.98886,0.98872,0.98787,0.98787,0.99046,0.98872,0.98397,0.97727,0.98634,0.96303,427.77,81.85,573.39,400.0,1483.01,0.1,690.4,690.5,0.0,792.51,13.882,268.08,124.03,26.57,134.87,0.0,229.79
25,5,1,0.99482,0.98969,0.98864,0.98969,0.98969,0.98667,0.9865,0.98567,0.98567,0.98801,0.9865,0.9812,0.97417,0.9837,0.96078,494.4,96.74,616.35,400.0,1607.49,24.0,579.47,603.47,0.02,1004.02,16.611,347.0,180.07,31.24,134.71,0.16,192.91
25,6,1,0.99329,0.98644,0.98497,0.98644,0.98644,0.98255,0.98228,0.98157,0.98159,0.98375,0.98228,0.97457,0.96792,0.97775,0.95656,685.06,157.01,715.6,400.0,1957.67,120.0,512.29,632.29,0.1,1325.38,24.422,483.61,251.3,50.14,130.88,4.0,170.57
25,7,1,0.99091,0.98155,0.97959,0.98155,0.98155,0.97613,0.97557,0.9753,0.97553,0.97712,0.97557,0.9657,0.95748,0.96637,0.95012,904.02,322.11,899.86,400.0,2525.99,360.0,423.88,783.88,0.3,1742.11,40.573,671.06,362.4,100.71,98.86,35.99,141.15
25,8,1,0.98957,0.97903,0.97695,0.97903,0.97903,0.97267,0.97179,0.97228,0.97305,0.97351,0.97179,0.96222,0.95094,0.95708,0.94718,954.9,517.64,1039.15,400.0,2911.69,660.0,355.13,1015.13,0.55,1896.56,51.424,732.96,405.81,159.18,13.07,120.9,118.28
25,9,1,0.98973,0.97975,0.97798,0.97975,0.97975,0.97332,0.97214,0.97346,0.97489,0.97413,0.97214,0.96543,0.95071,0.95258,0.94832,817.13,689.63,1080.12,400.0,2986.88,900.0,343.4,1243.4,0.75,1743.48,50.972,651.35,371.64,210.57,90.32,224.67,114.38
25,10,1,0.9901,0.98087,0.97925,0.98087,0.98087,0.97487,0.97356,0.9755,0.97755,0.97564,0.97356,0.96782,0.95227,0.95174,0.95032,746.74,768.27,1081.14,400.0,2996.15,1080.0,328.69,1408.69,0.9,1587.46,49.247,557.44,302.43,234.43,188.32,323.32,109.48
25,11,1,0.99048,0.98192,0.98038,0.98192,0.98192,0.97642,0.9751,0.97736,0.97979,0.97728,0.9751,0.96954,0.95364,0.95299,0.95223,710.37,777.22,1091.58,400.0,2979.17,1176.0,362.45,1538.45,0.98,1440.72,47.514,480.13,238.08,237.81,248.08,383.21,120.72
25,12,1,0.99047,0.982,0.98033,0.982,0.982,0.97685,0.97549,0.97787,0.98039,0.97782,0.97549,0.96857,0.95478,0.95282,0.95275,769.07,797.13,1058.94,400.0,3025.14,1200.0,412.05,1612.05,1.0,1413.09,47.649,462.45,200.7,243.88,263.79,398.97,137.23
25,13,1,0.99027,0.98156,0.97989,0.98156,0.98156,0.9762,0.97487,0.97714,0.97956,0.97726,0.97487,0.96808,0.95273,0.9528,0.95201,772.03,776.57,1123.11,400.0,3071.71,1176.0,450.65,1626.65,0.98,1445.06,49.283,482.07,219.1,237.51,248.07,383.2,150.07
25,14,1,0.9903,0.98149,0.97987,0.98149,0.98149,0.97591,0.97457,0.97662,0.97876,0.97708,0.97457,0.96843,0.95279,0.95212,0.95148,748.06,789.98,1106.66,400.0,3044.7,1104.0,493.86,1597.86,0.92,1446.84,48.657,503.31,248.3,241.31,202.81,337.83,164.45
25,15,1,0.9901,0.98077,0.97913,0.98077,0.98077,0.97471,0.97339,0.975,0.97663,0.97585,0.97339,0.96754,0.95233,0.95136,0.94983,757.18,775.91,1071.1,400.0,3004.19,960.0,481.29,1441.29,0.8,1562.9,49.012,576.65,318.0,236.6,120.74,255.58,160.26
25,16,1,0.98963,0.97943,0.97754,0.97943,0.97943,0.97301,0.97175,0.97274,0.97365,0.97431,0.97175,0.96421,0.95144,0.95074,0.94762,866.99,740.98,1031.8,400.0,3039.77,720.0,549.99,1269.99,0.6,1769.78,52.246,678.88,382.02,225.54,9.76,143.86,183.11
25,17,1,0.98916,0.97813,0.97588,0.97813,0.97813,0.97162,0.97055,0.97087,0.97118,0.973,0.97055,0.95994,0.95068,0.95272,0.94581,1029.98,629.07,1001.83,400.0,3060.88,420.0,583.17,1003.17,0.35,2057.71,56.238,775.02,421.77,191.98,84.61,48.98,194.14
25,18,1,0.98931,0.97834,0.97562,0.97834,0.97834,0.97282,0.97202,0.97184,0.97186,0.97433,0.97202,0.95635,0.9545,0.9587,0.94675,1237.45,468.53,881.33,400.0,2987.31,120.0,637.98,757.98,0.1,2229.33,54.346,783.61,359.83,144.47,129.93,4.0,212.36
25,19,1,0.98915,0.97801,0.97462,0.97801,0.97801,0.97363,0.97309,0.97263,0.97263,0.97511,0.97309,0.95066,0.95811,0.96419,0.94752,1524.91,312.41,751.12,400.0,2988.44,24.0,626.44,650.44,0.02,2338.0,56.645,797.95,275.8,97.23,134.0,0.16,208.52
25,20,1,0.99032,0.98053,0.9773,0.98053,0.98053,0.97719,0.97684,0.97618,0.97618,0.97895,0.97684,0.95447,0.96271,0.97106,0.95102,1459.78,201.75,704.24,400.0,2765.77,0.1,749.99,750.09,0.0,2015.68,47.268,683.88,185.72,63.59,134.91,0.0,249.59
25,21,1,0.99125,0.98235,0.97944,0.98235,0.98235,0.9793,0.97909,0.9783,0.9783,0.98082,0.97909,0.95877,0.96613,0.97558,0.9532,1329.05,122.13,643.62,400.0,2494.8,0.1,648.82,648.92,0.0,1845.88,39.512,626.56,174.0,38.81,134.91,0.0,215.97
25,22,1,0.99218,0.98425,0.98174,0.98425,0.98425,0.98135,0.98118,0.98035,0.98035,0.98281,0.98118,0.96397,0.96878,0.97837,0.95531,1151.5,97.55,616.52,400.0,2265.57,0.1,625.29,625.39,0.0,1640.18,32.202,556.13,164.98,31.17,134.9,0.0,208.15
25,23,1,0.99381,0.98757,0.98585,0.98757,0.98757,0.98478,0.98464,0.98379,0.98379,0.9861,0.98464,0.97365,0.97331,0.98234,0.95884,801.57,79.86,565.66,400.0,1847.09,0.1,563.68,563.78,0.0,1283.31,21.338,434.0,162.84,25.71,134.89,0.0,187.67
26,0,1,0.9947,0.98939,0.98814,0.98939,0.98939,0.98657,0.98642,0.98557,0.98557,0.98779,0.98642,0.97934,0.9755,0.98404,0.96067,583.02,82.11,546.84,400.0,1611.97,0.1,527.38,527.48,0.0,1084.49,16.711,366.24,169.39,26.53,134.88,0.0,175.6
26,1,1,0.99506,0.99021,0.98909,0.99021,0.99021,0.98762,0.98748,0.98662,0.98662,0.98903,0.98748,0.98114,0.9764,0.98518,0.96175,528.08,79.17,554.95,400.0,1562.2,0.1,608.02,608.12,0.0,954.08,15.375,322.45,144.36,25.64,134.9,0.0,202.42
26,2,1,0.99538,0.99087,0.98994,0.99087,0.99087,0.98822,0.98807,0.98722,0.98722,0.98958,0.98807,0.98337,0.97703,0.98572,0.96237,437.76,81.09,553.65,400.0,1472.5,0.1,589.45,589.55,0.0,882.95,14.117,298.32,150.75,26.29,134.89,0.0,196.24
26,3,1,0.99561,0.9914,0.99049,0.9914,0.9914,0.98902,0.98888,0.98803,0.98803,0.99052,0.98888,0.98402,0.97824,0.9866,0.9632,431.22,78.65,534.39,400.0,1444.26,0.1,647.76,647.86,0.0,796.4,13.321,269.27,124.06,25.55,134.89,0.0,215.63
26,4,1,0.99538,0.99088,0.98998,0.99088,0.99088,0.98817,0.98803,0.98718,0.98718,0.9896,0.98803,0.98364,0.97637,0.98572,0.96233,422.51,79.87,583.43,400.0,1485.81,0.1,613.61,613.71,0.0,872.1,14.368,294.72,152.3,25.9,134.85,0.0,204.26
26,5,1,0.99489,0.98981,0.9888,0.98981,0.98981,0.98674,0.98658,0.98575,0.98575,0.98805,0.98658,0.98168,0.97425,0.98386,0.96086,473.38,93.73,615.73,400.0,1582.84,24.0,561.77,585.77,0.02,997.07,16.347,344.64,184.8,30.28,134.71,0.16,187.03
26,6,1,0.99321,0.98627,0.98482,0.98627,0.98627,0.98226,0.98198,0.98128,0.9813,0.98343,0.98198,0.97451,0.96725,0.97736,0.95626,678.55,160.36,733.49,400.0,1972.4,120.0,503.79,623.79,0.1,1348.61,24.98,491.44,261.25,51.17,130.88,4.0,167.74
26,7,1,0.99104,0.98179,0.97986,0.98179,0.98179,0.9764,0.97584,0.97557,0.9758,0.97731,0.97584,0.96625,0.95844,0.96661,0.9504,887.01,322.84,867.67,400.0,2477.52,360.0,387.2,747.2,0.3,1730.32,39.406,666.78,363.98,100.99,98.86,35.99,128.95
26,8,1,0.98977,0.97947,0.9774,0.97947,0.97947,0.9733,0.97241,0.97291,0.97368,0.97417,0.97241,0.9628,0.9523,0.95762,0.94779,947.13,520.05,1005.98,400.0,2873.16,660.0,371.62,1031.62,0.55,1841.54,49.436,714.25,390.02,160.11,13.25,120.9,123.77
26,9,1,0.98953,0.97934,0.9775,0.97934,0.97934,0.97283,0.9717,0.97297,0.9744,0.97363,0.9717,0.96449,0.94935,0.95287,0.94785,846.34,663.5,1120.93,400.0,3030.77,900.0,341.46,1241.46,0.75,1789.31,52.664,667.42,377.59,202.65,90.46,224.67,113.73
26,10,1,0.99008,0.98078,0.97917,0.98078,0.98078,0.97473,0.97342,0.97536,0.97741,0.97542,0.97342,0.96774,0.95233,0.95163,0.95018,746.54,767.52,1071.93,400.0,2985.99,1080.0,295.51,1375.51,0.9,1610.48,49.313,565.11,310.1,234.14,188.32,323.32,98.44
26,11,1,0.99039,0.98174,0.98017,0.98174,0.98174,0.97624,0.97485,0.97717,0.9796,0.97712,0.97485,0.96907,0.95394,0.95166,0.95204,727.03,815.91,1069.11,400.0,3012.05,1176.0,375.58,1551.58,0.98,1460.47,48.297,485.1,237.35,249.09,248.07,383.21,125.09
26,12,1,0.99037,0.98176,0.98017,0.98176,0.98176,0.97634,0.97499,0.97735,0.97988,0.97724,0.97499,0.96892,0.95328,0.95247,0.95223,736.33,791.9,1104.38,400.0,3032.61,1200.0,382.5,1582.5,1.0,1450.11,48.783,475.1,224.28,242.09,263.78,398.95,127.39
26,13,1,0.99014,0.98125,0.97958,0.98125,0.98125,0.97572,0.97435,0.97665,0.97908,0.9767,0.97435,0.96777,0.95238,0.9515,0.95151,771.86,804.1,1116.51,400.0,3092.47,1176.0,419.56,1595.56,0.98,1496.91,50.395,498.16,235.1,245.36,248.07,383.19,139.72
26,14,1,0.99042,0.98174,0.98014,0.98174,0.98174,0.97628,0.97492,0.97699,0.97913,0.97745,0.97492,0.96878,0.95383,0.95218,0.95185,742.9,799.92,1076.35,400.0,3019.17,1104.0,497.61,1601.61,0.92,1417.56,47.604,492.93,239.8,244.42,202.79,337.82,165.69
26,15,1,0.99036,0.98136,0.97965,0.98136,0.98136,0.97578,0.97451,0.97607,0.97769,0.97709,0.97451,0.96756,0.95393,0.9534,0.95091,789.3,742.35,1047.76,400.0,2979.41,960.0,557.65,1517.65,0.8,1461.76,46.555,544.2,275.07,227.23,120.7,255.58,185.65
26,16,1,0.98953,0.97922,0.9773,0.97922,0.97922,0.97276,0.97155,0.97249,0.9734,0.97403,0.97155,0.96372,0.95048,0.95151,0.94738,882.35,706.74,1064.28,400.0,3053.37,720.0,540.51,1260.51,0.6,1792.86,52.981,688.18,385.99,215.37,9.84,143.86,179.95
26,17,1,0.98915,0.97811,0.97587,0.97811,0.97811,0.97158,0.97046,0.97083,0.97114,0.97296,0.97046,0.96,0.95098,0.95188,0.94577,1025.85,655.63,985.56,400.0,3067.04,420.0,584.33,1004.33,0.35,2062.71,56.379,775.56,423.7,199.81,84.6,48.98,194.52
26,18,1,0.9893,0.97835,0.97563,0.97835,0.97835,0.97286,0.97205,0.97188,0.97191,0.97445,0.97205,0.95634,0.95423,0.95861,0.94679,1238.67,472.74,895.72,400.0,3007.13,120.0,673.57,793.57,0.1,2213.56,54.531,778.28,354.14,145.75,129.94,4.0,224.19
26,19,1,0.98941,0.97858,0.97533,0.97858,0.97858,0.97427,0.9737,0.97327,0.97327,0.97589,0.9737,0.95229,0.95849,0.96431,0.94814,1469.55,329.45,763.55,400.0,2962.55,24.0,686.84,710.84,0.02,2251.71,54.171,768.19,265.43,102.58,134.19,0.16,228.6
26,20,1,0.9902,0.98022,0.97697,0.98022,0.98022,0.97673,0.97638,0.97572,0.97572,0.97834,0.97638,0.954,0.96247,0.97065,0.95055,1467.77,200.23,693.58,400.0,2761.58,0.1,684.43,684.53,0.0,2077.05,48.079,704.56,203.43,63.05,134.91,0.0,227.8
26,21,1,0.99113,0.9821,0.97914,0.9821,0.9821,0.97898,0.97877,0.97798,0.97798,0.98051,0.97877,0.95822,0.96546,0.9753,0.95287,1344.55,120.85,660.1,400.0,2525.5,0.1,652.09,652.19,0.0,1873.31,40.551,636.05,178.07,38.38,134.91,0.0,217.06
26,22,1,0.99215,0.98411,0.98161,0.98411,0.98411,0.98108,0.98091,0.98008,0.98008,0.98237,0.98091,0.9639,0.96898,0.97809,0.95503,1147.29,98.13,593.63,400.0,2239.05,0.1,552.85,552.95,0.0,1686.1,32.222,571.42,181.57,31.33,134.9,0.0,184.07
26,23,1,0.99377,0.98747,0.98572,0.98747,0.98747,0.98466,0.98452,0.98366,0.98366,0.98593,0.98452,0.97338,0.9733,0.98224,0.95871,810.52,78.82,559.69,400.0,1849.03,0.1,546.69,546.79,0.0,1302.24,21.534,440.39,166.14,25.37,134.89,0.0,182.02
27,0,1,0.99471,0.98945,0.98818,0.98945,0.98945,0.98673,0.9866,0.98574,0.98574,0.98808,0.9866,0.97921,0.97532,0.98434,0.96084,594.26,77.82,563.88,400.0,1635.96,0.1,579.84,579.94,0.0,1056.02,16.856,356.86,156.27,25.16,134.88,0.0,193.04
27,1,1,0.99514,0.99041,0.98927,0.99041,0.99041,0.98794,0.9878,0.98694,0.98694,0.98943,0.9878,0.98128,0.97685,0.98544,0.96208,531.23,81.34,548.58,400.0,1561.15,0.1,643.62,643.72,0.0,917.43,15.122,310.16,131.07,26.36,134.9,0.0,214.26
27,2,1,0.99548,0.99114,0.99018,0.99114,0.99114,0.98873,0.98859,0.98774,0.98774,0.99028,0.98859,0.98337,0.9775,0.98628,0.9629,453.31,79.6,556.0,400.0,1488.91,0.1,669.92,670.02,0.0,818.89,13.953,276.96,124.27,25.84,134.89,0.0,223.0
27,3,1,0.99556,0.99129,0.99039,0.99129,0.99129,0.98881,0.98867,0.98782,0.98782,0.9903,0.98867,0.98405,0.97774,0.98633,0.96298,423.19,80.66,548.49,400.0,1452.34,0.1,639.03,639.13,0.0,813.21,13.549,274.9,132.36,26.18,134.87,0.0,212.72
